target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse_is_anomaly,NumberOfTime60-89DaysPastDueNotWorse_is_anomaly,NumberOfTimes90DaysLate_is_anomaly,MonthlyIncome_is_null,Total_Times_PastDue,utilization_per_line,Income_per_Dependent,log_MonthlyIncome,log_DebtRatio
1,0.9999999,38,0,0.322415266,3510.0,6,0,1,0,1.0,0,0,0,0,0,0.14285712857142857,1755.0,8.163656176168432,0.27945981162017347
1,0.355574544,55,0,3184.0,6325.0,16,0,2,0,0.0,0,0,0,1,0,0.02091614964705882,6325.0,8.752423403865594,8.066207568006265
1,0.008867272,58,0,0.256641604,5984.0,10,0,1,0,1.0,0,0,0,0,0,0.0008061156363636364,2992.0,8.697011617992073,0.22844276882635192
1,0.848605578,40,0,0.003331483,1800.0,1,0,0,0,2.0,0,0,0,0,0,0.424302789,600.0,7.496097345175956,0.0033259459049276444
1,0.002066598,59,0,0.267273701,5600.0,8,0,2,0,1.0,0,0,0,0,0,0.00022962199999999996,2800.0,8.630700432209832,0.236867900898131
1,0.0,30,0,1.825304394,1888.0,6,0,2,0,0.0,0,0,0,0,0,0.0,1888.0,7.543802867501509,1.038616108882276
1,0.548278263,60,1,0.288193531,11408.0,12,0,2,0,0.0,0,0,0,0,1,0.042175251000000004,11408.0,9.34215779659637,0.253240873382289
1,0.033499015,44,1,0.264764698,7500.0,10,0,1,0,2.0,0,0,0,0,1,0.003045365,2500.0,8.922791623969637,0.2348860953914075
1,0.0,47,0,0.0,8000.0,6,0,0,0,2.0,0,0,0,0,0,0.0,2666.6666666666665,8.987321812850125,0.0
1,0.9999999,28,0,0.009456265,2960.0,0,1,0,0,2.0,0,0,0,0,1,0.9999999,986.6666666666666,7.993282328101591,0.00941183440482902
1,0.082348097,68,0,0.254365983,2633.0,13,0,0,0,0.0,0,0,0,0,0,0.0058820069285714285,2633.0,7.876258882303226,0.2266302521021702
1,0.005688826,40,0,14.0,6000.0,8,0,0,0,3.0,0,0,0,1,0,0.0006320917777777778,1500.0,8.699681400989514,2.70805020110221
1,0.034431692,78,0,0.000313922,6370.0,3,0,0,0,0.0,0,0,0,0,0,0.008607923,6370.0,8.759511722116487,0.0003138727367985568
1,0.017891228,51,0,1485.0,6325.0,7,0,2,0,0.0,0,0,0,1,0,0.0022364035,6325.0,8.752423403865594,7.303843225277705
1,0.186249197,35,0,0.489893501,4600.0,8,0,1,0,0.0,0,0,0,0,0,0.020694355222222224,4600.0,8.434028950155469,0.3987046415639221
0,0.9999999,61,3,203.0,6166.0,1,0,0,4,3.0,0,0,0,1,7,0.49999995,1541.5,8.726967774991493,5.318119993844216
1,0.074785043,84,0,13.0,4968.0,1,0,0,0,0.0,0,0,0,1,0,0.0373925215,4968.0,8.51097389160232,2.6390573296152584
1,0.0,82,0,1143.0,4968.0,5,0,2,0,0.0,0,0,0,1,0,0.0,4968.0,8.51097389160232,7.042286171939743
1,0.100866017,55,0,0.384394808,6625.0,18,0,1,0,1.0,0,0,0,0,0,0.0053087377368421056,3312.5,8.798756582859841,0.3252630824108522
1,0.084087751,58,3,3975.0,6166.0,18,0,2,0,2.0,0,0,0,1,3,0.004425671105263158,2055.3333333333335,8.726967774991493,8.288031567776464
1,0.071079499,47,0,0.297662756,11166.0,7,0,2,0,0.0,0,0,0,0,0,0.008884937375,11166.0,9.320718279445792,0.26056476634148873
1,0.47715736,51,2,0.194975902,6846.0,6,2,1,3,3.0,0,0,0,0,7,0.06816533714285714,1711.5,8.831565879121063,0.17812601948976717
0,0.9999999,57,0,0.36315921,4000.0,3,1,1,1,3.0,0,0,0,0,2,0.249999975,1000.0,8.294299608857235,0.309804954403451
1,0.03009699,59,0,0.075240534,14446.0,3,0,1,0,1.0,0,0,0,0,0,0.0075242475,7223.0,9.578242059529382,0.07254438910889546
1,0.247295556,59,0,0.167680043,7400.0,10,0,1,0,1.0,0,0,0,0,0,0.02248141418181818,3700.0,8.909370405197466,0.15501891109110266
1,0.185101862,40,2,2983.0,6000.0,6,0,1,0,0.0,0,0,0,1,2,0.026443123142857145,6000.0,8.699681400989514,8.001019961323651
1,0.110720172,54,0,0.134628117,4530.0,7,0,0,0,0.0,0,0,0,0,0,0.0138400215,4530.0,8.418697944667139,0.12630494702404044
1,0.417881564,51,2,0.10456155,4800.0,4,0,0,0,2.0,0,0,0,0,2,0.0835763128,1600.0,8.476579508530941,0.09944846889847703
1,0.00100292,84,0,0.0,4968.0,10,0,0,0,0.0,0,0,0,1,0,9.117454545454545e-05,4968.0,8.51097389160232,0.0
1,0.021019683,65,0,4143.0,6166.0,20,0,2,0,0.0,0,0,0,1,0,0.0010009372857142857,6166.0,8.726967774991493,8.329416783939319
1,0.0,78,0,0.041020338,2900.0,7,0,0,0,0.0,0,0,0,0,0,0.0,2900.0,7.972810784121404,0.040201326425657005
1,0.018805287,61,0,0.13677096,13167.0,6,0,1,0,0.0,0,0,0,0,0,0.0026864695714285715,13167.0,9.485544922916851,0.12819175208389477
1,0.178620491,64,0,0.041489628,4000.0,10,0,0,0,2.0,0,0,0,0,0,0.016238226454545455,1333.3333333333333,8.294299608857235,0.040652022955907176
1,0.959760015,60,0,0.218668276,4970.0,3,0,0,0,0.0,0,0,0,0,0,0.23994000375,4970.0,8.511376306094673,0.19775868549184972
1,0.43003413,54,0,8.701195219,250.0,3,2,2,0,0.0,0,0,0,0,2,0.1075085325,250.0,5.5254529391317835,2.2722490963721755
1,0.005391893,68,0,0.006806028,2056.0,1,0,0,0,0.0,0,0,0,0,0,0.0026959465,2056.0,7.6290038896529575,0.006782971547552149
1,0.0,70,0,0.2171166,3481.0,10,0,2,0,0.0,0,0,0,0,0,0.0,3481.0,8.155362120328135,0.19648461878326245
1,0.006794582,87,0,351.0,4968.0,17,0,0,0,0.0,0,0,0,1,0,0.0003774767777777778,4968.0,8.51097389160232,5.863631175598097
1,0.491662708,72,0,0.208543317,4166.0,11,0,0,0,0.0,0,0,0,0,0,0.040971892333333336,4166.0,8.334951631422454,0.18941576412681213
1,0.015739685,44,0,0.333485152,10977.0,9,0,1,0,3.0,0,0,0,0,0,0.0015739685,2744.25,9.303648549109834,0.2877959299697677
0,1.205980066,33,1,0.211738003,3083.0,4,0,0,0,4.0,0,0,0,0,1,0.2411960132,616.6,8.03398273468322,0.1920556951372919
1,0.316787329,30,0,0.263085669,5100.0,7,0,0,0,0.0,0,0,0,0,0,0.039598416125,5100.0,8.537191877922927,0.23355767083840717
1,0.136149924,32,0,0.099816007,6521.0,8,0,0,0,0.0,0,0,0,0,0,0.015127769333333334,6521.0,8.782936356349264,0.09514289945011017
0,0.92704265,48,4,0.412820162,7300.0,7,0,2,2,1.0,0,0,0,0,6,0.11588033125,3650.0,8.895766604056085,0.34558782171703184
1,0.236038682,67,0,141.0,4968.0,3,0,0,0,0.0,0,0,0,1,0,0.0590096705,4968.0,8.51097389160232,4.955827057601261
1,0.210791568,76,0,158.0,4968.0,2,0,0,0,0.0,0,0,0,1,0,0.070263856,4968.0,8.51097389160232,5.0689042022202315
1,0.896394159,68,2,0.56183687,6031.0,18,0,1,0,2.0,0,0,0,0,2,0.04717863994736842,2010.3333333333333,8.704833909687792,0.44586260934389244
1,0.008541518,64,0,0.176182382,10000.0,5,0,1,0,1.0,0,0,0,0,0,0.0014235863333333333,5000.0,9.210440366976517,0.16227392418642464
1,0.140350877,40,0,0.188382796,6300.0,4,0,1,0,0.0,0,0,0,0,0,0.0280701754,6300.0,8.748463629942055,0.17259338789432546
1,0.021699048,70,0,0.018664889,10500.0,19,0,0,0,0.0,0,0,0,0,0,0.0010849523999999998,10500.0,9.259225769705994,0.018492837543018656
1,0.114464916,43,0,0.277103271,7000.0,5,0,1,0,0.0,0,0,0,0,0,0.019077486,7000.0,8.853808274977197,0.2445944437884303
1,0.018352221,50,0,0.268368449,7403.0,9,0,2,0,1.0,0,0,0,0,0,0.0018352220999999999,3701.5,8.909775673693389,0.23773138872745378
1,0.803863299,35,0,0.46644876,5200.0,7,0,1,0,3.0,0,0,0,0,0,0.100482912375,1300.0,8.556606193773073,0.38284366849081214
1,0.188767216,41,0,0.228369551,7500.0,10,0,2,0,0.0,0,0,0,0,0,0.017160656,7500.0,8.922791623969637,0.20568772174882205
1,0.090521264,30,0,0.146425073,4083.0,5,0,0,0,1.0,0,0,0,0,0,0.015086877333333333,2041.5,8.314832179284556,0.13664846836732508
1,0.9999999,63,0,0.0,6166.0,1,0,0,0,0.0,0,0,0,1,0,0.49999995,6166.0,8.726967774991493,0.0
1,1.026986094,32,0,0.371439351,5300.0,11,0,0,0,0.0,0,0,0,0,0,0.0855821745,5300.0,8.575650760987806,0.31586080949175344
1,0.001970103,57,0,0.425467188,2300.0,15,0,2,0,0.0,0,0,0,0,0,0.0001231314375,2300.0,7.741099090035366,0.3544996112172138
1,0.237732712,30,0,558.0,4000.0,8,0,0,0,0.0,0,0,0,1,0,0.02641474577777778,4000.0,8.294299608857235,6.326149473155099
1,0.836186107,49,2,1435.0,6325.0,9,0,1,0,0.0,0,0,0,1,2,0.0836186107,6325.0,8.752423403865594,7.269616749608169
0,0.842572062,49,1,0.646370726,3333.0,5,0,1,0,2.0,0,0,0,0,1,0.140428677,1111.0,8.111928063310739,0.49857330532732624
1,0.9999999,38,0,0.0,4000.0,0,0,0,0,0.0,0,0,0,1,0,0.9999999,4000.0,8.294299608857235,0.0
1,0.263698174,54,0,2214.0,6325.0,9,0,1,0,0.0,0,0,0,1,0,0.026369817400000002,6325.0,8.752423403865594,7.703007682479236
1,0.385584887,48,0,0.599820949,3350.0,6,0,1,0,0.0,0,0,0,0,0,0.055083555285714285,3350.0,8.11701408773731,0.46989171610869407
1,0.071221854,68,0,0.531362007,7811.0,9,0,1,0,0.0,0,0,0,0,0,0.0071221854,7811.0,8.96341629199657,0.4261575400643288
1,0.44815786,44,0,0.40819788,7074.0,11,0,2,0,0.0,0,0,0,0,0,0.03734648833333334,7074.0,8.864322722511439,0.34231078763378925
1,0.691124442,41,0,2.039388595,1700.0,8,0,1,0,2.0,0,0,0,0,0,0.07679160466666667,566.6666666666666,7.438971592395862,1.1116563751249884
1,0.9999999,21,0,0.0,867.0,0,0,0,0,0.0,1,1,1,0,0,0.9999999,867.0,6.7661917146603505,0.0
1,0.051706056,35,0,1417.0,4000.0,4,0,1,0,0.0,0,0,0,1,0,0.0103412112,4000.0,8.294299608857235,7.257002707092073
1,0.295467986,29,0,0.315789474,1500.0,6,0,0,0,0.0,0,0,0,0,0,0.04220971228571429,1500.0,7.313886831633462,0.2744368459417603
1,0.011996001,77,0,0.002249438,4000.0,3,0,0,0,0.0,0,0,0,0,0,0.00299900025,4000.0,8.294299608857235,0.002246911801983333
1,0.585307596,68,1,0.762542403,5600.0,11,0,1,0,0.0,0,0,0,0,1,0.048775633000000006,5600.0,8.630700432209832,0.5667573138546034
1,0.948731287,54,0,0.191696029,10500.0,8,0,2,0,0.0,0,0,0,0,0,0.10541458744444444,10500.0,9.259225769705994,0.17537752689458808
1,0.18218096,45,0,3600.0,6000.0,10,0,1,0,0.0,0,0,0,1,0,0.016561905454545455,6000.0,8.699681400989514,8.188966863648876
1,0.08599181,60,0,0.009522298,6300.0,3,0,0,0,1.0,0,0,0,0,0,0.0214979525,3150.0,8.748463629942055,0.009477246689271928
1,0.001623008,62,0,4.0,6166.0,11,0,0,0,0.0,0,0,0,1,0,0.00013525066666666668,6166.0,8.726967774991493,1.6094379124341003
1,0.018492477,59,0,0.319322415,14226.0,14,0,3,0,2.0,0,0,0,0,0,0.0012328318,4742.0,9.562896846651167,0.2771182828337562
1,0.000520637,40,0,0.296595858,11250.0,10,0,1,0,3.0,0,0,0,0,0,4.733063636363636e-05,2812.5,9.328212292571072,0.25974225924494065
1,0.009877228,43,0,0.163427562,7923.0,16,0,0,0,2.0,0,0,0,0,0,0.0005810134117647059,2641.0,8.977651407818442,0.15137044311986425
1,0.090932476,58,0,0.325709286,8000.0,11,0,2,0,4.0,0,0,0,0,0,0.007577706333333333,1600.0,8.987321812850125,0.2819476263994775
1,0.493429371,31,0,0.476125043,2910.0,15,0,0,0,1.0,0,0,0,0,0,0.0308393356875,1455.0,7.976251943745623,0.38942044006963256
1,0.016828466,76,0,0.006248438,4000.0,4,0,0,0,0.0,0,0,0,0,0,0.0033656932,4000.0,8.294299608857235,0.006228997451294613
0,0.537332084,42,2,844.0,6000.0,6,0,1,0,0.0,0,0,0,1,2,0.07676172628571429,6000.0,8.699681400989514,6.739336627357174
1,0.286064618,36,0,0.33501187,13900.0,18,0,2,1,2.0,0,0,0,0,1,0.015056032526315788,4633.333333333333,9.539716058977092,0.2889401831984525
1,0.124819448,47,0,0.239338862,17000.0,12,0,3,0,1.0,0,0,0,0,0,0.009601496,8500.0,9.741027444837728,0.2145780616217303
0,1.031357236,30,0,685.0,4000.0,7,0,0,0,0.0,0,0,0,1,0,0.1289196545,4000.0,8.294299608857235,6.530877627725885
1,0.06697405,69,0,0.013769598,7334.0,8,0,0,0,0.0,0,0,0,0,0,0.00744156111111111,7334.0,8.900412690577083,0.013675658443112144
1,0.427821728,43,0,0.448546377,6500.0,11,0,1,0,2.0,0,0,0,0,0,0.035651810666666665,2166.6666666666665,8.77971129020447,0.37056055497396023
1,0.9999999,53,0,0.0,5290.0,0,0,0,0,0.0,0,0,0,0,0,0.9999999,5290.0,8.57376254290413,0.0
1,0.04313389,44,0,0.334423549,8560.0,6,0,2,0,0.0,0,0,0,0,0,0.006161984285714286,8560.0,9.054972284742485,0.2884994000985221
1,0.490185912,26,0,0.474153298,560.0,6,0,0,0,0.0,0,0,0,0,0,0.07002655885714286,560.0,6.329720905522696,0.3880837897162308
1,0.9999999,46,0,976.0,6000.0,3,0,0,0,1.0,0,0,0,1,0,0.249999975,3000.0,8.699681400989514,6.884486652042782
1,0.050499479,77,1,0.239030702,8500.0,18,1,1,0,0.0,0,0,0,0,2,0.0026578673157894735,8500.0,9.04793908261736,0.21432938200101162
1,0.008373643,65,0,0.001384402,4333.0,4,0,0,0,0.0,0,0,0,0,0,0.0016747286,4333.0,8.374246182096304,0.0013834445990678432
1,0.942500491,31,1,0.199777338,8083.0,9,0,0,0,0.0,0,0,0,0,1,0.0942500491,8083.0,8.997642078523512,0.1821359879104477
1,0.087969745,59,0,1029.0,6166.0,6,0,0,0,0.0,0,0,0,1,0,0.012567106428571428,6166.0,8.726967774991493,6.937314081223682
1,0.018004272,41,1,0.293356342,4635.0,5,0,1,0,0.0,0,0,0,0,1,0.0030007120000000004,4635.0,8.441607204459642,0.2572406550150141
1,0.000823856,66,0,0.278417735,4600.0,16,0,1,0,0.0,0,0,0,0,0,4.846211764705882e-05,4600.0,8.434028950155469,0.24562316874340884
1,0.632564394,33,0,1.154429507,2900.0,9,0,3,0,1.0,0,0,0,0,0,0.0632564394,1450.0,7.972810784121404,0.7675259585781631
1,0.024512732,62,0,0.745496009,4384.0,17,0,2,0,0.0,0,0,0,0,0,0.0013618184444444445,4384.0,8.385944904806284,0.557038761109466
1,0.075814237,52,0,0.169112053,9200.0,13,0,2,0,0.0,0,0,0,0,0,0.005415302642857144,9200.0,9.127067452782361,0.15624453161738616
1,0.766222578,31,0,2349.0,4000.0,12,0,1,0,0.0,0,0,0,1,0,0.05894019830769231,4000.0,8.294299608857235,7.762170607138205
1,0.058539555,60,0,0.487168092,9000.0,23,0,1,0,0.0,0,0,0,0,0,0.002439148125,9000.0,9.105090961257085,0.3968737021115554
1,0.05277585,69,0,0.139791634,6430.0,9,0,1,0,1.0,0,0,0,0,0,0.005277585,3215.0,8.768885326134862,0.13084546850763484
1,0.192004208,31,0,0.258161866,3644.0,5,0,0,0,0.0,0,0,0,0,0,0.03200070133333333,3644.0,8.201111644442758,0.2296518193174375
1,1.3662693040650091,50,0,0.567786222,8157.0,9,0,1,0,1.0,0,0,0,0,0,0.1575452716,4078.5,9.006754319877503,0.44966457462314063
1,0.284541235,27,0,574.0,4000.0,6,0,0,0,0.0,0,0,0,1,0,0.040648747857142856,4000.0,8.294299608857235,6.354370040797351
1,0.360102494,36,0,370.0,4000.0,6,0,0,0,0.0,0,0,0,1,0,0.05144321342857143,4000.0,8.294299608857235,5.916202062607435
1,0.069276142,64,0,0.32071232,17800.0,18,0,6,0,0.0,0,0,0,0,0,0.003646112736842105,17800.0,9.787009914477434,0.2781712274105742
1,0.709895574,59,0,0.533946138,6200.0,17,0,2,0,1.0,0,0,0,0,0,0.039438643,3100.0,8.732465848349879,0.42784359020345636
1,0.9999999,47,0,0.346636674,13780.0,5,0,3,0,3.0,0,0,0,0,0,0.16666665,3445.0,9.531046110875145,0.29761013127475094
1,0.100108468,47,0,0.19255309,10500.0,25,0,2,0,0.0,0,0,0,0,0,0.0038503256923076924,10500.0,9.259225769705994,0.17609646270551974
1,0.9999999,73,0,0.0,1035.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,1035.0,6.943122422819428,0.0
1,0.018866247,64,0,25.0,6166.0,4,0,0,0,0.0,0,0,0,1,0,0.0037732494,6166.0,8.726967774991493,3.258096538021482
1,0.391731619,59,0,0.488936284,3750.0,12,0,0,0,0.0,0,0,0,0,0,0.03013320146153846,3750.0,8.229777750081887,0.39806196165131524
1,0.0,53,0,1311.0,6325.0,4,0,1,0,4.0,0,0,0,1,0,0.0,1265.0,8.752423403865594,7.179307969504034
1,0.207278589,75,0,1.655672164,2000.0,9,0,2,0,0.0,0,0,0,0,0,0.0207278589,2000.0,7.601402334583733,0.9766977917668873
1,0.10359741,81,0,124.0,4968.0,2,0,0,0,0.0,0,0,0,1,0,0.03453247,4968.0,8.51097389160232,4.8283137373023015
1,0.048876639,63,0,0.209462413,9151.0,11,0,2,0,0.0,0,0,0,0,0,0.00407305325,9151.0,9.12172771361958,0.1901759741071777
1,0.009050963,72,0,0.001801261,9992.0,6,0,0,0,0.0,0,0,0,0,0,0.0012929947142857143,9992.0,9.209640126861789,0.0017996406748654672
1,0.044398731,64,0,0.106960604,9797.0,3,0,1,0,1.0,0,0,0,0,0,0.01109968275,4898.5,9.18993356219852,0.10161806501734848
1,0.653027462,36,0,0.475603903,6250.0,7,0,1,0,0.0,0,0,0,0,0,0.08162843275,6250.0,8.740496729931813,0.3890673317626377
1,0.860227954,26,0,0.331077564,1920.0,4,0,0,0,0.0,0,0,0,0,0,0.17204559079999998,1920.0,7.560601162768557,0.28598881269627097
1,0.336719356,39,0,0.103375527,6161.0,6,0,0,0,2.0,0,0,0,0,0,0.04810276514285715,2053.6666666666665,8.726156679156613,0.09837414198361313
1,0.326673327,43,0,0.139953349,3000.0,6,0,0,0,0.0,0,0,0,0,0,0.046667618142857144,3000.0,8.006700845440367,0.13098733963925452
1,0.516929396,50,0,1.221259285,5653.0,24,0,2,0,0.0,0,0,0,0,0,0.02067717584,5653.0,8.640118538253535,0.798074280556772
1,0.592044752,55,0,0.523805861,13000.0,16,0,3,0,2.0,0,0,0,0,0,0.034826161882352935,4333.333333333333,9.472781556562168,0.42121106135466463
1,0.330626775,62,0,249.0,6166.0,2,0,0,0,0.0,0,0,0,1,0,0.110208925,6166.0,8.726967774991493,5.521460917862246
1,0.049020976,65,0,0.313958139,7500.0,4,0,1,0,0.0,0,0,0,0,0,0.0098041952,7500.0,8.922791623969637,0.27304406186849833
1,0.022776372,67,0,14.0,4968.0,6,0,0,0,0.0,0,0,0,1,0,0.0032537674285714286,4968.0,8.51097389160232,2.70805020110221
1,0.011616774,73,0,0.001523664,10500.0,8,0,0,0,0.0,0,0,0,0,0,0.0012907526666666666,10500.0,9.259225769705994,0.001522504401750186
1,0.0,34,0,0.0,4000.0,4,0,0,0,0.0,0,0,0,1,0,0.0,4000.0,8.294299608857235,0.0
1,0.0,48,4,0.100707092,14000.0,10,0,0,0,0.0,0,0,0,0,4,0.0,14000.0,9.546884034617925,0.09595278419897843
1,0.031138236,65,0,0.405078125,2559.0,9,0,0,0,0.0,0,0,0,0,0,0.0031138236,2559.0,7.847762537473608,0.34009290622201577
1,0.01552069,77,0,0.003554766,4500.0,3,0,0,0,0.0,0,0,0,0,0,0.0038801725,4500.0,8.412054873292933,0.003548462752638925
1,0.012075994,88,0,4.0,4968.0,5,0,0,0,0.0,0,0,0,1,0,0.0020126656666666666,4968.0,8.51097389160232,1.6094379124341003
1,0.405189621,25,0,0.133993148,2626.0,2,0,0,0,0.0,0,0,0,0,0,0.135063207,2626.0,7.87359778968554,0.12574516295926308
1,0.281171243,70,0,0.015814937,31250.0,13,0,0,0,0.0,0,0,0,0,0,0.020083660214285714,57666.0,10.962440365141921,0.015691183943167923
1,0.009943382,88,0,10.0,4968.0,4,0,0,0,0.0,0,0,0,1,0,0.0019886764,4968.0,8.51097389160232,2.3978952727983707
1,0.029818379,40,1,0.342885375,7083.0,5,0,2,0,3.0,0,0,0,0,1,0.004969729833333333,1770.75,8.865593998902725,0.29482056393581524
1,0.011201816,45,0,0.488265519,7200.0,14,0,3,0,0.0,0,0,0,0,0,0.0007467877333333334,7200.0,8.881975184248867,0.39761136068051545
1,0.056576466,50,0,0.335120643,2983.0,6,0,1,0,0.0,0,0,0,0,0,0.008082352285714285,2983.0,8.001019961323651,0.28902165705754423
1,0.166307106,61,0,0.289674952,8367.0,11,0,1,0,1.0,0,0,0,0,0,0.0138589255,4183.5,9.032170186304704,0.2543902114286994
1,0.808845349,57,0,0.453161681,13204.0,14,0,3,0,0.0,0,0,0,0,0,0.05392302326666667,13204.0,9.488350824731233,0.37374165231369866
1,0.072659956,37,0,0.219187979,6920.0,7,0,2,0,2.0,0,0,0,0,0,0.0090824945,2306.6666666666665,8.842315546841863,0.1981850461575427
1,0.386939695,65,0,0.358786398,9821.0,13,0,1,0,1.0,0,0,0,0,0,0.02763854964285714,4910.5,9.19238004659919,0.3065919469509797
1,0.003982213,56,0,1489.0,6325.0,5,0,1,0,0.0,0,0,0,1,0,0.0006637021666666666,6325.0,8.752423403865594,7.306531398939505
1,0.063550786,56,1,0.371518355,7000.0,13,0,3,0,1.0,0,0,0,0,1,0.004539341857142857,3500.0,8.853808274977197,0.3159184144630945
1,0.058788279,65,0,0.227888523,10333.0,14,0,2,0,0.0,0,0,0,0,0,0.0039192186,10333.0,9.24319470884713,0.20529604628829834
1,0.290163138,48,0,0.297725558,9276.0,4,0,1,0,3.0,0,0,0,0,0,0.0580326276,2319.0,9.135293497653272,0.26061316141183216
1,0.066050432,47,0,0.914856946,2900.0,23,0,3,0,2.0,0,0,0,0,0,0.0027521013333333334,966.6666666666666,7.972810784121404,0.6496429180146126
1,0.107187791,39,0,0.402061856,3200.0,9,0,1,0,0.0,0,0,0,0,0,0.0107187791,3200.0,8.071218539969863,0.3379439074679633
1,0.745771726,58,0,0.466712111,4400.0,7,0,1,0,0.0,0,0,0,0,0,0.09322146575,4400.0,8.38958706681109,0.38302323654881487
1,0.018641515,60,0,21.0,6166.0,4,0,0,0,0.0,0,0,0,1,0,0.003728303,6166.0,8.726967774991493,3.091042453358316
1,0.9999999,54,0,0.027894527,31250.0,6,0,1,0,0.0,0,0,0,0,0,0.14285712857142857,133000.0,11.798111925972618,0.027512561574660827
1,0.119373744,37,0,1.010828212,3416.0,14,0,2,0,0.0,0,0,0,0,0,0.0079582496,3416.0,8.136518252115291,0.698546682974582
1,0.556481173,32,0,0.177564487,5000.0,9,0,0,0,0.0,0,0,0,0,0,0.0556481173,5000.0,8.517393171418904,0.16344831143855548
1,0.209510096,58,0,0.35431355,7800.0,9,0,1,0,2.0,0,0,0,0,0,0.0209510096,2600.0,8.962007209588313,0.3032947207978591
1,0.0,65,0,0.073490378,6027.0,4,0,0,0,1.0,0,0,0,0,0,0.0,3013.5,8.704170559746386,0.07091537509205754
1,0.326632204,53,0,0.310153299,4500.0,9,0,1,0,0.0,0,0,0,0,0,0.0326632204,4500.0,8.412054873292933,0.27014415250390855
1,0.534584962,44,1,1.282264267,6500.0,15,0,7,0,0.0,0,0,0,0,1,0.033411560125,6500.0,8.77971129020447,0.8251680497306209
1,0.073238535,59,0,0.232980549,13983.0,10,0,1,0,1.0,0,0,0,0,0,0.006658048636363636,6991.5,9.545669097895317,0.20943444871308745
1,0.364545436,32,1,0.090161124,5833.0,2,0,0,0,0.0,0,0,0,0,1,0.12151514533333334,5833.0,8.671458150427666,0.08632550550021179
1,0.285888273,42,0,0.434113177,5000.0,11,0,2,0,6.0,0,0,0,0,0,0.023824022750000003,714.2857142857143,8.517393171418904,0.3605466630519369
1,0.504856997,44,0,0.194701325,4000.0,3,0,0,0,3.0,0,0,0,0,0,0.12621424925,1000.0,8.294299608857235,0.17789621690546328
1,0.9999999,69,0,0.171391753,2327.0,4,0,0,0,0.0,0,0,0,0,0,0.19999998000000002,2327.0,7.752764808851328,0.15819257435509618
1,0.074052119,74,0,0.417459661,4833.0,14,0,2,0,0.0,0,0,0,0,0,0.004936807933333333,4833.0,8.483429561263428,0.3488662983665133
1,0.615843963,41,0,0.530542838,7644.0,16,0,4,0,2.0,0,0,0,0,0,0.03622611547058824,2548.0,8.941807118363164,0.42562246855753016
0,0.573339112,38,0,0.253286428,5400.0,10,1,0,0,0.0,0,0,0,0,1,0.05212173745454545,5400.0,8.594339400592892,0.22576924356529549
1,0.932263527,47,1,0.261043447,5500.0,5,0,1,0,4.0,0,0,0,0,1,0.1553772545,1100.0,8.612685172875459,0.2319395107905121
1,0.011369893,67,0,0.199676201,1852.0,10,0,2,0,1.0,0,0,0,0,0,0.0010336266363636364,926.0,7.52456122628536,0.18205168788261547
1,0.051615923,52,0,72.0,6325.0,4,0,0,0,0.0,0,0,0,1,0,0.0103231846,6325.0,8.752423403865594,4.290459441148391
1,0.341083606,47,1,0.172850478,4500.0,8,1,0,0,3.0,0,0,0,0,2,0.037898178444444444,1125.0,8.412054873292933,0.15943709181066082
1,0.0,29,0,0.173413293,2000.0,5,0,0,0,0.0,0,0,0,0,0,0.0,2000.0,7.601402334583733,0.15991684606314632
1,0.059514297,36,0,458.0,4000.0,8,0,0,0,0.0,0,0,0,1,0,0.006612699666666667,4000.0,8.294299608857235,6.129050210060545
1,0.177592896,53,0,0.18819848,6710.0,3,0,1,0,0.0,0,0,0,0,0,0.044398224,6710.0,8.811503250158239,0.17243827769276757
1,0.719085394,43,0,0.369388628,4677.0,5,0,1,0,2.0,0,0,0,0,0,0.11984756566666667,1559.0,8.450625947144124,0.31436438330346805
1,0.043912362,56,0,0.006461041,13000.0,5,1,0,0,2.0,0,0,0,0,1,0.0073187270000000006,4333.333333333333,9.472781556562168,0.006440257946670581
1,0.18586056,65,0,0.965273151,12007.0,16,0,2,0,1.0,0,0,0,0,0,0.010932974117647059,6003.5,9.393328373313297,0.6756312438029817
1,0.010377715,57,0,0.162690298,4400.0,6,0,1,0,0.0,0,0,0,0,0,0.0014825307142857143,4400.0,8.38958706681109,0.15073654228675007
1,0.126994228,64,0,0.187633262,4689.0,4,0,1,0,1.0,0,0,0,0,0,0.025398845599999997,2344.5,8.453187861440325,0.17196247126197414
1,0.162929322,64,0,0.169581261,12465.0,15,0,1,0,1.0,0,0,0,0,0,0.010183082625,6232.5,9.430760217368796,0.15664578816820168
1,0.877561219,43,0,0.031845954,5400.0,5,0,0,0,2.0,0,0,0,0,0,0.14626020316666666,1800.0,8.594339400592892,0.031349386537743384
1,0.32398664,29,0,0.126692824,7900.0,8,0,0,0,2.0,0,0,0,0,0,0.035998515555555555,2633.3333333333335,8.974744612722734,0.11928663712536472
