loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target,credit_age_years
8000.0, 36 months,19.52,295.36,D,D4,2,RENT,76000.0,Verified,home_improvement,4.76,0.0,4.0,8.0,0.0,16189.0,53.6,10.0,1,16
12000.0, 36 months,13.98,410.02,C,C3,0,RENT,60000.0,Source Verified,debt_consolidation,16.56,0.0,1.0,8.0,0.0,16112.0,74.6,13.0,0,20
24000.0, 36 months,14.99,831.86,C,C4,10,RENT,60917.61,Verified,debt_consolidation,27.17,0.0,1.0,12.0,0.0,10933.0,64.3,28.0,1,29
34475.0, 60 months,15.99,838.19,D,D2,10,RENT,75000.0,Verified,debt_consolidation,21.31,1.0,1.0,12.0,0.0,39099.0,60.3,24.0,1,46
12000.0, 60 months,13.33,275.07,C,C3,3,RENT,33480.0,Source Verified,debt_consolidation,23.87,0.0,0.0,13.0,1.0,4463.0,32.3,30.0,1,30
10000.0, 36 months,14.64,344.9,C,C3,0,MORTGAGE,70000.0,Verified,other,28.6,1.0,1.0,10.0,0.0,10670.0,77.9,39.0,1,42
20000.0, 60 months,13.35,458.66,C,C2,10,MORTGAGE,72000.0,Source Verified,debt_consolidation,13.02,0.0,0.0,12.0,0.0,16458.0,52.9,22.0,0,23
10000.0, 36 months,9.71,321.32,B,B1,0,MORTGAGE,32400.0,Verified,credit_card,6.81,0.0,0.0,6.0,0.0,7818.0,55.8,10.0,0,26
35000.0, 36 months,13.33,1184.86,C,C3,10,MORTGAGE,103620.0,Verified,credit_card,12.45,0.0,0.0,12.0,0.0,25216.0,78.1,22.0,0,45
2500.0, 36 months,13.99,85.44,C,C4,2,OWN,90000.0,Not Verified,vacation,23.35,0.0,2.0,9.0,0.0,4511.0,37.6,12.0,1,22
5000.0, 36 months,8.9,158.77,A,A5,2,OWN,51000.0,Not Verified,debt_consolidation,14.85,0.0,1.0,4.0,0.0,5986.0,61.1,10.0,0,23
12000.0, 36 months,8.18,377.04,B,B1,4,MORTGAGE,58000.0,Not Verified,debt_consolidation,24.25,0.0,0.0,10.0,0.0,15990.0,76.9,34.0,0,22
10000.0, 36 months,5.93,303.91,A,A1,6,MORTGAGE,52000.0,Not Verified,home_improvement,22.16,0.0,1.0,24.0,0.0,26327.0,17.2,36.0,0,41
6000.0, 36 months,13.67,204.11,C,C3,2,RENT,39000.0,Source Verified,debt_consolidation,13.91,0.0,1.0,17.0,0.0,9618.0,50.1,29.0,0,19
11000.0, 36 months,9.43,352.01,B,B1,10,MORTGAGE,48000.0,Verified,credit_card,16.85,1.0,0.0,16.0,0.0,13291.0,47.3,26.0,0,20
35000.0, 60 months,18.99,907.73,E,E3,2,RENT,86000.0,Source Verified,debt_consolidation,14.82,1.0,0.0,7.0,0.0,846.0,11.9,17.0,1,22
15250.0, 36 months,14.98,528.5,C,C3,4,MORTGAGE,37280.0,Not Verified,credit_card,16.74,0.0,2.0,11.0,0.0,23611.0,44.0,26.0,1,33
32000.0, 36 months,11.99,1062.71,C,C1,1,MORTGAGE,73863.3,Verified,debt_consolidation,28.66,1.0,0.0,14.0,0.0,30515.0,77.4,26.0,1,21
8000.0, 36 months,13.99,273.39,C,C4,8,RENT,100000.0,Source Verified,credit_card,13.89,0.0,0.0,15.0,0.0,27676.0,64.4,36.0,1,24
8500.0, 36 months,7.69,265.15,A,A4,10,RENT,46000.0,Source Verified,debt_consolidation,11.09,0.0,0.0,10.0,1.0,6112.0,27.7,22.0,0,20
38000.0, 36 months,7.24,1239.48,A,A3,1,OWN,126500.0,Verified,debt_consolidation,11.81,0.0,0.0,7.0,0.0,40474.875,44.1,41.0,0,25
16000.0, 60 months,11.47,351.65,B,B5,3,MORTGAGE,120000.0,Source Verified,other,8.98,0.0,0.0,17.0,0.0,21935.0,49.1,35.0,1,21
12000.0, 60 months,24.99,352.15,F,F4,7,RENT,57900.0,Verified,debt_consolidation,6.78,1.0,1.0,11.0,0.0,6724.0,86.2,18.0,1,33
8400.0, 36 months,9.17,267.79,B,B2,3,RENT,54080.0,Source Verified,debt_consolidation,18.11,0.0,0.0,14.0,1.0,7299.0,77.6,24.0,1,27
20000.0, 36 months,16.02,703.34,C,C5,10,RENT,65000.0,Verified,major_purchase,25.13,1.0,0.0,10.0,0.0,2822.0,33.6,13.0,1,35
30000.0, 36 months,8.24,943.42,B,B1,9,MORTGAGE,110000.0,Verified,home_improvement,2.86,1.0,0.0,7.0,0.0,8518.0,51.3,20.0,0,21
35000.0, 60 months,17.57,880.61,D,D4,0,MORTGAGE,100000.0,Verified,debt_consolidation,32.04,1.0,3.0,23.0,0.0,40474.875,69.0,44.0,1,27
35000.0, 36 months,12.73,1174.75,B,B5,10,RENT,98000.0,Source Verified,credit_card,13.43,0.0,0.0,14.0,0.0,37240.0,73.9,22.0,0,30
14000.0, 36 months,10.99,458.28,B,B3,10,MORTGAGE,80000.0,Not Verified,debt_consolidation,10.56,1.0,0.0,17.0,0.0,9846.0,30.7,29.0,0,52
22075.0, 60 months,11.44,484.83,B,B4,0,MORTGAGE,81500.0,Verified,debt_consolidation,33.9,0.0,1.0,13.0,0.0,29422.0,59.3,33.0,0,33
3600.0, 36 months,15.99,126.55,C,C5,10,MORTGAGE,120000.0,Source Verified,moving,3.06,4.0,1.0,4.0,0.0,3299.0,26.6,13.0,0,28
27700.0, 60 months,27.79,858.96,F,F5,10,MORTGAGE,98000.0,Not Verified,credit_card,33.66,0.0,2.0,10.0,0.0,21685.0,77.2,31.0,1,22
5600.0, 36 months,10.49,181.99,B,B2,10,MORTGAGE,75000.0,Source Verified,other,21.63,1.0,0.0,8.0,0.0,9548.0,88.4,24.0,0,31
16450.0, 36 months,13.11,555.14,B,B4,8,OWN,156330.0,Not Verified,wedding,0.63,0.0,2.0,6.0,0.0,4058.0,10.4,11.0,1,28
14000.0, 60 months,7.9,283.2,A,A4,6,MORTGAGE,45000.0,Verified,other,21.36,0.0,0.0,18.0,0.0,19128.0,26.0,36.0,0,35
28000.0, 36 months,5.93,850.93,A,A1,0,MORTGAGE,108000.0,Source Verified,debt_consolidation,23.14,0.0,0.0,28.0,0.0,38967.0,37.9,54.0,0,29
20000.0, 36 months,17.1,714.06,C,C5,10,MORTGAGE,125000.0,Source Verified,debt_consolidation,8.15,2.0,1.0,10.0,0.0,17113.0,101.3,29.0,0,42
28675.0, 36 months,11.99,952.29,B,B5,0,MORTGAGE,31090.56,Not Verified,credit_card,33.6,0.0,0.0,6.0,0.0,29946.0,75.4,12.0,1,31
10000.0, 36 months,7.69,311.94,A,A4,10,MORTGAGE,73000.0,Not Verified,debt_consolidation,29.18,0.0,0.0,11.0,0.0,35787.0,87.9,23.0,0,59
12000.0, 36 months,6.92,370.09,A,A4,10,MORTGAGE,156330.0,Source Verified,debt_consolidation,13.94,2.0,0.0,19.0,0.0,23538.0,46.3,31.0,0,38
22200.0, 36 months,14.99,769.47,C,C5,10,MORTGAGE,90000.0,Source Verified,debt_consolidation,16.83,0.0,1.0,9.0,0.0,30349.0,87.7,24.0,1,24
6000.0, 36 months,11.39,197.55,B,B3,10,RENT,56000.0,Not Verified,credit_card,24.86,0.0,0.0,13.0,0.0,5353.0,19.8,24.0,0,35
6000.0, 36 months,12.29,200.12,C,C1,0,OWN,12000.0,Verified,credit_card,29.71,0.0,0.0,16.0,0.0,8145.0,21.8,28.0,0,61
20000.0, 36 months,16.29,706.01,D,D1,7,OWN,97000.0,Verified,debt_consolidation,11.28,0.0,0.0,7.0,0.0,12518.0,26.1,13.0,1,15
9325.0, 36 months,16.55,330.38,D,D2,6,MORTGAGE,26000.0,Source Verified,debt_consolidation,10.2,0.0,1.0,5.0,1.0,7024.0,82.6,10.0,1,29
8500.0, 36 months,6.03,258.71,A,A1,3,RENT,80000.0,Not Verified,debt_consolidation,2.12,0.0,0.0,7.0,0.0,7581.0,14.0,24.0,0,24
15000.0, 36 months,8.59,474.14,A,A5,5,MORTGAGE,123000.0,Not Verified,debt_consolidation,13.11,2.0,0.0,11.0,0.0,12300.0,39.9,23.0,0,25
31650.0, 60 months,30.79,1039.4,G,G1,10,MORTGAGE,93000.0,Verified,debt_consolidation,29.77,1.0,1.0,8.0,1.0,10742.0,87.3,26.0,1,23
11200.0, 60 months,17.57,281.8,D,D4,0,OWN,55000.0,Not Verified,credit_card,21.23,0.0,4.0,19.0,0.0,16316.0,45.2,40.0,1,26
3500.0, 36 months,17.86,126.29,D,D5,0,MORTGAGE,12864.0,Verified,debt_consolidation,18.28,0.0,0.0,6.0,0.0,6424.0,86.8,8.0,1,19
15000.0, 36 months,9.16,478.12,B,B2,3,RENT,60000.0,Source Verified,credit_card,15.89,0.0,0.0,17.0,0.0,13095.0,72.3,37.0,0,25
2400.0, 36 months,16.55,85.04,D,D2,4,RENT,27000.0,Verified,house,32.18,0.0,0.0,7.0,0.0,6353.0,61.7,11.0,0,17
10000.0, 36 months,5.32,301.15,A,A1,0,RENT,38000.0,Verified,debt_consolidation,42.44,0.0,0.0,12.0,0.0,11837.0,47.2,25.0,0,47
20200.0, 60 months,19.99,535.07,E,E3,8,MORTGAGE,52500.0,Source Verified,debt_consolidation,29.55,0.0,0.0,7.0,0.0,13762.0,75.6,14.0,0,22
12800.0, 60 months,16.55,315.03,D,D2,4,RENT,52000.0,Verified,credit_card,33.05,1.0,0.0,19.0,0.0,7606.0,55.9,32.0,1,16
10000.0, 36 months,11.67,330.57,B,B4,2,RENT,34500.0,Not Verified,credit_card,21.29,0.0,0.0,8.0,0.0,12228.0,74.1,18.0,0,17
16000.0, 36 months,8.18,502.72,B,B1,2,RENT,75000.0,Verified,debt_consolidation,8.57,1.0,0.0,7.0,0.0,25552.0,34.3,18.0,0,33
1200.0, 36 months,14.65,41.4,C,C2,2,RENT,42000.0,Not Verified,other,18.66,1.0,1.0,6.0,0.0,91.0,10.1,7.0,1,20
5000.0, 36 months,15.31,174.09,C,C2,10,RENT,48000.0,Not Verified,debt_consolidation,23.65,0.0,0.0,11.0,0.0,11157.0,79.7,34.0,0,30
4000.0, 36 months,12.69,134.18,C,C2,0,MORTGAGE,92000.0,Verified,other,27.64,1.0,0.0,9.0,1.0,2469.0,36.9,38.0,0,30
6000.0, 36 months,9.67,192.68,B,B1,10,MORTGAGE,40000.0,Source Verified,debt_consolidation,14.04,0.0,0.0,6.0,0.0,10044.0,54.3,8.0,1,23
12000.0, 36 months,12.49,401.39,B,B5,10,MORTGAGE,55000.0,Not Verified,home_improvement,3.21,3.0,1.0,12.0,0.0,4569.0,34.4,31.0,1,32
8825.0, 36 months,16.02,310.35,C,C5,10,MORTGAGE,61000.0,Verified,debt_consolidation,26.95,0.0,1.0,12.0,0.0,2656.0,31.2,22.0,0,24
15000.0, 36 months,5.32,451.73,A,A1,0,MORTGAGE,118000.0,Not Verified,credit_card,5.99,0.0,0.0,10.0,0.0,8571.0,43.3,30.0,0,25
33600.0, 60 months,12.69,759.19,C,C2,9,MORTGAGE,110000.0,Verified,debt_consolidation,21.93,0.0,1.0,14.0,0.0,30749.0,69.6,31.0,0,51
20000.0, 60 months,15.05,476.33,C,C4,10,RENT,100000.0,Source Verified,debt_consolidation,15.42,0.0,0.0,8.0,0.0,22306.0,90.0,13.0,1,21
10500.0, 60 months,10.15,223.87,B,B2,3,RENT,33000.0,Source Verified,credit_card,27.38,0.0,0.0,5.0,0.0,9359.0,43.1,15.0,0,25
15000.0, 36 months,10.99,491.01,B,B4,6,RENT,43000.0,Source Verified,debt_consolidation,8.62,1.0,1.0,9.0,0.0,6326.0,43.3,30.0,1,22
11500.0, 36 months,15.99,404.25,C,C5,3,MORTGAGE,25000.0,Source Verified,credit_card,24.92,0.0,1.0,6.0,0.0,4274.0,58.5,6.0,0,13
7500.0, 36 months,15.99,263.65,C,C5,4,RENT,45000.0,Source Verified,debt_consolidation,13.47,0.0,1.0,7.0,1.0,8008.0,35.6,8.0,0,14
15000.0, 60 months,16.49,368.69,D,D3,10,RENT,44500.0,Verified,debt_consolidation,33.71,0.0,3.0,22.0,0.0,31699.0,71.4,35.0,1,28
15000.0, 36 months,16.78,533.15,C,C5,9,OWN,40000.0,Not Verified,debt_consolidation,24.7,0.0,0.0,7.0,0.0,14448.0,86.0,22.0,0,40
3000.0, 36 months,9.99,96.79,B,B3,0,RENT,14796.0,Source Verified,debt_consolidation,19.46,0.0,0.0,9.0,0.0,8637.0,33.6,11.0,1,15
15000.0, 60 months,19.92,396.75,D,D3,0,RENT,98000.0,Not Verified,debt_consolidation,15.71,0.0,0.0,18.0,0.0,14180.0,28.8,27.0,0,21
9000.0, 36 months,9.49,288.26,B,B2,10,MORTGAGE,93000.0,Not Verified,debt_consolidation,22.2,1.0,0.0,17.0,0.0,8189.0,32.5,42.0,0,30
30000.0, 60 months,18.25,765.89,E,E1,2,MORTGAGE,95615.0,Verified,debt_consolidation,25.23,0.0,0.0,14.0,1.0,2110.0,13.6,47.0,0,28
13500.0, 60 months,14.65,318.69,C,C5,10,RENT,47860.8,Not Verified,debt_consolidation,24.92,1.0,2.0,6.0,0.0,8997.0,90.0,13.0,1,24
29850.0, 36 months,11.53,984.76,B,B5,3,MORTGAGE,92000.0,Verified,credit_card,16.23,0.0,0.0,8.0,0.0,16272.0,65.1,22.0,0,29
35000.0, 36 months,13.98,1195.88,C,C3,10,MORTGAGE,104000.0,Verified,debt_consolidation,11.65,0.0,0.0,11.0,0.0,21805.0,34.6,24.0,1,36
26325.0, 60 months,15.88,638.5,C,C4,5,MORTGAGE,60000.0,Verified,debt_consolidation,20.34,0.0,0.0,16.0,0.0,19470.0,60.3,29.0,1,27
15000.0, 36 months,7.07,463.64,A,A2,0,RENT,107000.0,Not Verified,debt_consolidation,15.94,0.0,0.0,8.0,0.0,15602.0,38.1,17.0,1,41
15000.0, 60 months,18.25,382.95,D,D3,10,MORTGAGE,83000.0,Verified,debt_consolidation,31.9,0.0,1.0,21.0,0.0,15856.0,38.6,47.0,1,26
14400.0, 60 months,13.49,331.27,C,C2,10,MORTGAGE,45000.0,Not Verified,home_improvement,21.41,0.0,0.0,22.0,0.0,6685.0,21.2,33.0,1,22
10000.0, 60 months,21.49,273.3,E,E3,10,RENT,40000.0,Verified,debt_consolidation,15.84,0.0,2.0,5.0,0.0,16181.0,93.5,9.0,0,27
12000.0, 36 months,11.14,393.67,B,B2,1,MORTGAGE,49776.0,Verified,debt_consolidation,15.38,0.0,2.0,7.0,0.0,12058.0,84.3,11.0,0,27
7000.0, 36 months,5.32,210.81,A,A1,0,RENT,40000.0,Not Verified,debt_consolidation,14.49,0.0,1.0,10.0,0.0,7851.0,35.7,16.0,0,35
25000.0, 60 months,12.62,563.98,C,C1,0,OWN,100000.0,Not Verified,credit_card,12.64,2.0,0.0,6.0,0.0,40474.875,60.7,23.0,0,26
1500.0, 36 months,11.67,49.59,B,B4,0,RENT,34104.0,Verified,credit_card,10.61,1.0,0.0,7.0,0.0,3917.0,56.0,26.0,0,54
29750.0, 60 months,19.99,788.03,D,D4,6,RENT,90000.0,Source Verified,credit_card,15.36,0.0,0.0,10.0,0.0,14054.0,67.6,14.0,1,23
5000.0, 36 months,14.65,172.48,C,C5,1,RENT,19000.0,Verified,other,1.58,2.0,1.0,5.0,0.0,168.0,4.3,9.0,0,22
18500.0, 60 months,18.99,479.8,D,D4,8,MORTGAGE,37000.0,Source Verified,debt_consolidation,20.89,0.0,1.0,6.0,1.0,7567.0,87.0,19.0,0,25
5000.0, 36 months,10.99,163.67,B,B4,2,RENT,30000.0,Verified,credit_card,21.04,0.0,1.0,10.0,1.0,5990.0,59.9,13.0,1,24
17825.0, 36 months,18.75,651.15,D,D3,6,MORTGAGE,75000.0,Verified,debt_consolidation,29.63,0.0,0.0,22.0,0.0,26697.0,71.5,40.0,1,37
8000.0, 36 months,13.98,273.35,C,C1,2,RENT,56000.0,Source Verified,car,1.1,0.0,0.0,7.0,0.0,607.0,5.9,10.0,0,18
8000.0, 36 months,10.75,260.97,B,B4,2,RENT,28000.0,Source Verified,debt_consolidation,5.4,0.0,0.0,7.0,1.0,4088.0,18.1,22.0,0,32
10800.0, 36 months,9.17,344.3,B,B2,1,RENT,50000.0,Source Verified,credit_card,30.44,0.0,1.0,18.0,0.0,27462.0,64.9,44.0,0,24
10000.0, 36 months,13.33,338.54,C,C3,6,RENT,29000.0,Source Verified,other,10.8,5.0,1.0,7.0,1.0,6076.0,67.5,21.0,0,21
12000.0, 36 months,5.32,361.38,A,A1,10,MORTGAGE,100000.0,Not Verified,debt_consolidation,26.42,0.0,0.0,18.0,0.0,11130.0,7.1,34.0,0,30
7200.0, 36 months,13.35,243.82,C,C2,6,RENT,35000.0,Verified,debt_consolidation,24.21,2.0,3.0,20.0,1.0,7051.0,46.4,29.0,1,27
15825.0, 60 months,22.45,441.13,F,F1,10,RENT,43961.0,Verified,debt_consolidation,27.55,0.0,1.0,17.0,0.0,13105.0,69.3,27.0,1,22
3600.0, 36 months,6.99,111.15,A,A2,10,MORTGAGE,60000.0,Not Verified,debt_consolidation,17.28,0.0,0.0,11.0,0.0,9997.0,16.2,22.0,1,32
34050.0, 36 months,21.97,1299.86,E,E4,0,RENT,68141.4,Verified,debt_consolidation,14.97,0.0,0.0,7.0,0.0,5026.0,38.7,12.0,1,25
4200.0, 36 months,7.59,130.82,A,A3,0,MORTGAGE,62000.0,Source Verified,debt_consolidation,22.17,0.0,0.0,10.0,0.0,40474.875,36.0,45.0,0,24
16000.0, 60 months,9.17,333.46,B,B2,10,MORTGAGE,156330.0,Verified,debt_consolidation,19.24,0.0,0.0,17.0,0.0,40474.875,98.2,34.0,0,33
3000.0, 36 months,9.76,96.47,B,B3,0,RENT,48000.0,Verified,debt_consolidation,28.68,0.0,0.0,10.0,1.0,1738.0,7.5,28.0,0,26
3000.0, 36 months,7.89,93.86,A,A5,2,RENT,24000.0,Verified,other,14.23,0.0,1.0,7.0,0.0,2158.0,16.0,10.0,1,16
8800.0, 36 months,12.74,295.41,C,C1,8,RENT,52900.0,Not Verified,credit_card,33.24,1.0,1.0,9.0,0.0,17462.0,53.9,25.0,1,31
10000.0, 36 months,10.99,327.34,B,B4,0,RENT,60000.0,Not Verified,debt_consolidation,0.76,0.0,3.0,9.0,1.0,74.0,0.1,32.0,1,23
26000.0, 60 months,30.75,853.21,F,F5,5,RENT,65000.0,Source Verified,credit_card,16.38,0.0,0.0,10.0,0.0,17575.0,44.0,17.0,1,17
3000.0, 36 months,9.16,95.63,B,B2,0,RENT,26000.0,Not Verified,debt_consolidation,29.82,0.0,0.0,11.0,1.0,1796.0,9.0,24.0,0,33
21000.0, 60 months,16.02,510.91,C,C5,6,RENT,95000.0,Source Verified,debt_consolidation,3.41,0.0,1.0,8.0,1.0,8011.0,58.5,9.0,1,18
15600.0, 36 months,9.17,497.32,B,B1,0,MORTGAGE,125000.0,Not Verified,debt_consolidation,7.4,0.0,1.0,11.0,0.0,19128.0,78.4,26.0,0,38
25050.0, 60 months,12.35,561.67,B,B4,5,MORTGAGE,70000.0,Source Verified,debt_consolidation,12.26,0.0,0.0,10.0,0.0,14706.0,38.3,21.0,1,25
25275.0, 36 months,15.31,880.01,C,C5,1,RENT,70000.0,Source Verified,debt_consolidation,11.76,0.0,2.0,7.0,0.0,21183.0,50.0,14.0,0,19
16000.0, 36 months,13.68,544.36,C,C1,0,MORTGAGE,71000.0,Verified,debt_consolidation,6.66,1.0,2.0,12.0,0.0,14685.0,70.3,25.0,0,36
14400.0, 36 months,16.29,508.33,D,D1,10,RENT,45000.0,Not Verified,credit_card,33.76,0.0,0.0,9.0,0.0,20018.0,65.8,15.0,1,23
35000.0, 60 months,19.03,908.5,D,D3,0,MORTGAGE,25015.8,Verified,debt_consolidation,30.18,0.0,0.0,18.0,0.0,11521.0,71.1,25.0,1,29
5000.0, 36 months,5.32,150.58,A,A1,0,OWN,16000.0,Verified,debt_consolidation,30.01,0.0,0.0,10.0,0.0,17974.0,27.2,16.0,1,27
8000.0, 36 months,13.33,270.83,C,C3,2,RENT,45000.0,Source Verified,debt_consolidation,6.53,0.0,1.0,5.0,0.0,6795.0,79.0,5.0,1,16
35000.0, 60 months,22.7,980.65,E,E5,0,RENT,113200.0,Source Verified,credit_card,18.17,1.0,0.0,13.0,0.0,33645.0,92.4,56.0,0,23
2400.0, 36 months,19.2,88.22,D,D3,0,OWN,56000.0,Verified,home_improvement,3.88,0.0,2.0,8.0,0.0,1587.0,63.5,24.0,1,52
35000.0, 60 months,25.49,1037.38,E,E4,10,MORTGAGE,105000.0,Source Verified,debt_consolidation,12.83,1.0,1.0,11.0,0.0,30727.0,73.5,24.0,0,25
1000.0, 36 months,16.99,35.65,D,D1,5,RENT,29000.0,Source Verified,other,25.99,0.0,1.0,12.0,0.0,25873.0,66.5,18.0,1,37
25000.0, 36 months,11.99,830.24,B,B3,2,MORTGAGE,64000.0,Source Verified,debt_consolidation,14.44,0.0,1.0,31.0,0.0,25687.0,26.3,63.0,0,49
10000.0, 60 months,25.82,298.34,E,E4,4,MORTGAGE,93738.56,Verified,home_improvement,9.6,1.0,2.0,10.0,0.0,11506.0,36.0,13.0,0,15
21000.0, 36 months,9.99,677.52,B,B3,2,MORTGAGE,156330.0,Source Verified,credit_card,19.71,0.0,2.0,18.0,0.0,18387.0,34.0,23.0,0,25
9000.0, 36 months,8.67,284.82,B,B1,10,RENT,46000.0,Not Verified,debt_consolidation,14.24,0.0,0.0,7.0,0.0,12025.0,66.4,19.0,0,25
16800.0, 60 months,17.86,425.34,D,D5,0,RENT,156330.0,Source Verified,debt_consolidation,12.01,0.0,1.0,11.0,0.0,2572.0,9.0,24.0,1,35
7200.0, 36 months,11.99,239.11,B,B5,4,RENT,18000.0,Verified,credit_card,14.25,0.0,0.0,16.0,0.0,4852.0,20.1,17.0,0,12
32350.0, 60 months,21.99,893.29,F,F1,5,OWN,80000.0,Verified,debt_consolidation,28.16,1.0,0.0,12.0,0.0,11774.0,84.7,28.0,1,27
35000.0, 60 months,26.06,1049.17,G,G5,10,MORTGAGE,88000.0,Verified,debt_consolidation,27.55,1.0,1.0,23.0,0.0,38620.0,92.0,40.0,1,35
16025.0, 60 months,17.57,403.2,D,D4,0,MORTGAGE,41600.0,Not Verified,car,34.48,0.0,0.0,8.0,0.0,33870.0,98.2,21.0,1,26
10000.0, 36 months,8.18,314.2,B,B1,2,MORTGAGE,50000.0,Source Verified,debt_consolidation,13.73,0.0,0.0,9.0,0.0,12067.0,39.7,22.0,1,23
22400.0, 36 months,16.59,794.06,D,D1,10,MORTGAGE,57000.0,Verified,debt_consolidation,25.22,1.0,1.0,7.0,1.0,6327.0,76.0,19.0,0,37
10400.0, 60 months,14.31,243.67,C,C4,10,RENT,42432.0,Source Verified,debt_consolidation,21.32,1.0,2.0,14.0,0.0,11316.0,57.4,25.0,1,27
24000.0, 60 months,13.66,554.22,C,C3,3,MORTGAGE,119654.0,Source Verified,home_improvement,22.23,1.0,0.0,10.0,0.0,9521.0,42.1,15.0,1,41
16000.0, 36 months,15.65,559.78,D,D4,1,MORTGAGE,156330.0,Verified,debt_consolidation,19.45,0.0,1.0,22.0,0.0,40474.875,93.2,46.0,0,46
15000.0, 60 months,15.61,361.67,D,D1,3,RENT,30000.0,Verified,credit_card,13.32,0.0,1.0,8.0,1.0,6554.0,50.0,16.0,1,22
10000.0, 36 months,10.99,327.34,B,B4,10,MORTGAGE,59000.0,Source Verified,home_improvement,8.85,0.0,2.0,14.0,1.0,9805.0,33.0,24.0,1,31
4800.0, 36 months,9.17,153.02,B,B1,4,MORTGAGE,25000.0,Verified,home_improvement,4.08,0.0,0.0,3.0,1.0,5240.0,42.3,5.0,0,37
9000.0, 36 months,14.47,309.66,C,C2,1,MORTGAGE,65000.0,Not Verified,credit_card,12.87,0.0,1.0,4.0,0.0,4858.0,51.1,6.0,0,21
8000.0, 36 months,12.69,268.36,C,C2,5,RENT,40000.0,Not Verified,debt_consolidation,24.63,0.0,1.0,7.0,1.0,1504.0,36.0,15.0,0,24
14000.0, 60 months,18.99,363.1,E,E1,3,RENT,90000.0,Source Verified,debt_consolidation,9.12,0.0,1.0,10.0,0.0,9365.0,47.0,13.0,0,19
24000.0, 60 months,15.59,578.42,C,C5,9,RENT,125000.0,Verified,debt_consolidation,29.42,0.0,2.0,16.0,2.0,16739.0,50.0,30.0,0,22
20000.0, 36 months,13.59,679.58,C,C2,0,RENT,46000.0,Not Verified,debt_consolidation,15.86,0.0,0.0,12.0,0.0,24169.0,45.1,31.0,1,26
15000.0, 60 months,19.89,396.5,E,E3,9,RENT,62000.0,Verified,debt_consolidation,39.14,0.0,0.0,11.0,0.0,25608.0,77.1,34.0,1,26
10000.0, 60 months,18.25,255.3,E,E1,10,OWN,52000.0,Source Verified,debt_consolidation,28.32,4.0,0.0,9.0,0.0,10239.0,53.5,23.0,1,27
16500.0, 36 months,9.8,530.87,B,B3,10,MORTGAGE,123000.0,Source Verified,debt_consolidation,10.33,1.0,1.0,9.0,0.0,14029.0,95.4,20.0,0,26
14700.0, 60 months,18.25,375.29,D,D3,2,MORTGAGE,35000.0,Source Verified,debt_consolidation,19.72,0.0,0.0,17.0,0.0,7352.0,79.1,24.0,0,23
25000.0, 60 months,15.31,598.83,C,C4,5,MORTGAGE,100000.0,Verified,debt_consolidation,16.67,0.0,0.0,7.0,0.0,17799.0,95.7,29.0,1,27
12000.0, 36 months,8.39,378.2,B,B1,9,RENT,111000.0,Not Verified,debt_consolidation,33.39,0.0,0.0,7.0,0.0,10280.0,54.1,27.0,0,32
30000.0, 36 months,15.31,1044.52,C,C2,4,MORTGAGE,127000.0,Verified,home_improvement,32.66,0.0,0.0,41.0,0.0,24847.0,88.7,56.0,1,24
35000.0, 36 months,14.85,1210.72,C,C5,0,OWN,70000.0,Source Verified,debt_consolidation,14.03,0.0,0.0,16.0,0.0,26916.0,36.1,24.0,0,43
17000.0, 60 months,10.75,367.51,B,B4,0,MORTGAGE,50000.0,Not Verified,credit_card,16.25,1.0,1.0,9.0,0.0,40474.875,52.8,20.0,1,33
12000.0, 60 months,17.09,298.82,D,D1,1,RENT,40560.0,Verified,debt_consolidation,17.16,0.0,0.0,9.0,1.0,323.0,1.4,32.0,1,21
10000.0, 36 months,5.79,303.27,A,A2,1,RENT,52000.0,Not Verified,other,1.5,0.0,0.0,5.0,0.0,1284.0,5.7,8.0,0,36
18000.0, 36 months,19.52,664.56,E,E2,10,MORTGAGE,87000.0,Verified,home_improvement,4.77,0.0,2.0,10.0,1.0,10730.0,62.0,36.0,0,25
5975.0, 36 months,11.47,196.95,B,B5,0,MORTGAGE,43000.0,Not Verified,debt_consolidation,31.51,0.0,0.0,9.0,0.0,6473.0,34.8,18.0,0,27
30000.0, 60 months,9.99,637.27,B,B3,6,MORTGAGE,75000.0,Source Verified,debt_consolidation,14.02,0.0,1.0,11.0,0.0,7995.0,9.0,21.0,1,34
7500.0, 36 months,13.99,256.3,C,C3,2,MORTGAGE,34000.0,Verified,debt_consolidation,42.44,0.0,0.0,10.0,0.0,15243.0,98.3,21.0,0,33
12000.0, 36 months,14.49,413.0,C,C4,0,RENT,61392.0,Verified,debt_consolidation,19.27,0.0,0.0,8.0,0.0,19059.0,80.4,13.0,1,32
12000.0, 60 months,16.69,296.24,E,E3,2,MORTGAGE,51996.0,Source Verified,debt_consolidation,23.96,0.0,3.0,8.0,0.0,8437.0,63.0,14.0,0,22
10000.0, 36 months,12.85,336.22,B,B4,0,MORTGAGE,78000.0,Not Verified,debt_consolidation,5.43,2.0,0.0,8.0,1.0,4205.0,62.0,16.0,1,25
